packet,display_order,sample_id,caption_id,image_id,official_split,veracity,caption,relation_label,evidence_channel,annotator_confidence,notes
formal_seed43,280,461,797032,797032,semantics_clip_text_image,pristine,Thanks to Twitter you can now snooze through the boring bits at Glastonbury,entailment,n/a,low,"Borderline case: people asleep on festival grass depict the generic act of snoozing at a festival. Glastonbury and Twitter are details that cannot be verified from the image alone, and the claim's subject is the activity itself (compare samples 330 and 480), so the relation label is entailment. Flagged as borderline."
formal_seed43,281,466,204997,204997,semantics_clip_text_text,pristine,The queen is pictured in March 1981 with Charles and Lady Diana Spencer a month after the official announcement of their engagement,neutral,n/a,medium,"This is a posed trio of real people in a period portrait. The named royals' identities are taken as claimed, but recognising faces is not allowed, and a posed group is a scene that could occur on many occasions, with no readable anchor (compare samples 304, 427 and 471), so the relation label is neutral."
formal_seed43,282,289,625915,1135710,scene_resnet_place,falsified,Nepalese police talk with a resident in Kathmandu,neutral,event_provenance,low,"Borderline case: the claimed scene of police talking with a resident is not shown; the image is children on a sofa in a courtyard that could plausibly be Kathmandu, and no uniform or text detail conflicts, so the relation label is neutral. Flagged for review. Channel: a residential scene with people, but a different city - Kathmandu claimed, a London estate shown."
formal_seed43,283,309,979276,1550469,semantics_clip_text_image,falsified,John Downey who was accused of the 1982 Hyde Park bombing walked free on Tuesday,neutral,external_knowledge,medium,"A man in a rain hood being escorted loosely matches a defendant leaving court, but nothing readable ties the image to the named person or case - any escorted defendant would fit - so the relation label is neutral. Channel: the person is substituted - the accused man is claimed, but an unrelated individual is depicted."
formal_seed43,284,442,141359,141359,semantics_clip_text_text,pristine,Anne Meara and her husband Jerry Stiller dance at the American Hot Wax premiere party,neutral,n/a,medium,"A couple dancing at a party is depicted, but a couple dancing is a scene that could occur on many occasions (compare samples 380 and 351). Their identities are only taken as claimed and there is no anchor, so the relation label is neutral."
formal_seed43,285,383,564848,564848,person_sbert_text_text,pristine,Elton John and Peyton Manning together at last,neutral,n/a,medium,"The caption claims two people appearing together, but the image shows only one performer, a musician. The pairing is not depicted, though a lone singer does not positively contradict it, so the relation label is neutral."
formal_seed43,286,312,788897,613327,semantics_clip_text_text,falsified,British Paralympian Ade Adepitan with members of the Kampala wheelchair basketball club MP Lynne Featherstone looks on,neutral,external_knowledge,low,"Borderline case: the claimed wheelchair-basketball club is not shown - there are no wheelchairs. The image is three standing people at a cycling velodrome, a different venue, but no readable detail directly conflicts, so the relation label is neutral. Flagged for review. Channel: people substituted - Adepitan and Featherstone claimed; Powell, Miliband and Brailsford depicted."
formal_seed43,287,488,397280,397280,person_sbert_text_text,pristine,Paul Rudd soars as DisneyMarvel superhero AntMan,entailment,n/a,high,"The costume depicted is the distinctive Ant-Man suit, matching the named superhero role; this is the right costume (compare sample 213, where the costume was wrong). The actor's identity is taken as claimed, so the relation label is entailment."
formal_seed43,288,373,274055,274055,person_sbert_text_text,pristine,Sergio Garcia of Spain tees off on No 2 at Muirfield,neutral,n/a,medium,"A single golfer is shown with a gallery. In golf there is no readable text to identify individual players, so a different golfer would pass unnoticed (compare samples 498 and 307), and the relation label is neutral."
formal_seed43,289,286,138421,55230,person_sbert_text_text,falsified,Speaker of the House John Boehner in shadow,neutral,event_provenance,medium,"The image is a portrait of a man with a US flag. His identity is taken as claimed, but nothing pins the photo to an occasion - being 'in shadow' is not a checkable detail, and a portrait like this could come from many occasions - so the relation label is neutral. Channel: same person (Boehner), different occasion."
formal_seed43,290,394,524743,524743,semantics_clip_text_text,pristine,Manchester City s Yaya Toure who was subjected to racial abuse by CSKA Moscow fans a fortnight ago prepares for the return fixture,entailment,n/a,high,"The readable Manchester City crest on the training top anchors the club, and a player with a Champions League ball is depicted, his identity taken as claimed. The abuse incident and the fixture cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,291,465,328686,328686,person_sbert_text_text,pristine,President Obama makes a statement on his administration s response to the Ebola crisis before departing the White House in Washington DC,entailment,n/a,high,"The readable US presidential seal on the podium and the White House lawn anchor 'the President'; the speaking act is depicted and his identity is taken as claimed. The Ebola-statement content cannot be verified from the image alone and is not held against it (compare samples 438 and 404), so the relation label is entailment."
formal_seed43,292,377,475464,475464,semantics_clip_text_text,pristine,A Louisiana black bear a protected subspecies of the black bear is seen from its perch in a water oak tree in Marksville Louisiana in May,entailment,n/a,high,"A black bear with its tongue out is shown in a tree, which depicts the caption's general subject. The Louisiana location, the subspecies, and Marksville cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,293,468,651753,651753,semantics_clip_text_image,pristine,Romo strikes out Cabrera and the World Series is won,entailment,n/a,high,"This is a series-clinching strikeout celebration with readable jersey numbers: pitcher 54 (Romo) and batter 24 (Cabrera). The distinctive moment plus the numbers pin down the occasion, so the relation label is entailment."
formal_seed43,294,305,97923,187862,semantics_clip_text_text,falsified,The price sign outside the Costco in Westminster Colorado shows gas selling for below 190 for the first time in years December 20 2014 REUTERSRick Wilking,contradiction,visible_conflict,high,"The readable price sign shows 3.75 and 3.83, which directly conflicts with the caption's claim of gas selling below 1.90 - the numbers disagree. Channel: the relation is contradiction, so the channel is visible conflict by definition."
